1136.9,-0.073475
1137.9,-0.07248
1138.8,-0.070942
1139.8,-0.067225
1140.7,-0.064249
1141.7,-0.061644
1142.7,-0.057341
1143.6,-0.054076
1144.6,-0.050988
1145.6,-0.044556
1146.5,-0.038107
1147.5,-0.034489
1148.5,-0.029551
1149.4,-0.023361
1150.4,-0.01683
1151.4,-0.0091843
1152.3,-0.0012548
1153.3,0.0062952
1154.2,0.015739
1155.2,0.026334
1156.2,0.035333
1157.1,0.044638
1158.1,0.057302
1159.1,0.069888
1160,0.083551
1161,0.099514
1162,0.11491
1162.9,0.12863
1163.9,0.14803
1164.9,0.17043
1165.8,0.19165
1166.8,0.21493
1167.7,0.23858
1168.7,0.26241
1169.7,0.29376
1170.6,0.32791
1171.6,0.36289
1172.6,0.40395
1173.5,0.44888
1174.5,0.49327
1175.5,0.54619
1176.4,0.6047
1177.4,0.66301
1178.4,0.72847
1179.3,0.8003
1180.3,0.87754
1181.2,0.95241
1182.2,1.0255
1183.2,1.1371
1184.1,1.2691
1185.1,1.3946
1186.1,1.5588
1187,1.6893
1188,1.7782
1189,2.0857
1189.9,5.8757
1190.9,5.8758
1191.9,5.8759
1192.8,5.8761
1193.8,5.8762
1194.7,5.8763
1195.7,5.8764
1196.7,5.8766
1197.6,5.8767
1198.6,5.8768
1199.6,5.8769
1200.5,5.8771
1201.5,5.8772
1202.5,5.8773
1203.4,5.8774
1204.4,5.8776
1205.4,5.8777
1206.3,5.8778
1207.3,5.8779
1208.2,5.8781
1209.2,5.8782
1210.2,5.8783
1211.1,5.8784
1212.1,5.8786
1213.1,5.8787
1214,5.8788
1215,5.8789
1216,5.8791
1216.9,5.8792
1217.9,5.8793
1218.9,5.8794
1219.8,5.8796
1220.8,5.8797
1221.7,5.8798
1222.7,5.8799
1223.7,5.8801
1224.6,5.8802
1225.6,2.3865
1226.6,2.6588
1227.5,2.6565
1228.5,2.2536
1229.5,2.0223
1230.4,1.8368
1231.4,1.6031
1232.4,1.5123
1233.3,1.4235
1234.3,1.3188
1235.2,1.2117
1236.2,1.1321
1237.2,1.0443
1238.1,0.93877
1239.1,0.85352
1240.1,0.78598
1241,0.71492
1242,0.63939
1243,0.57053
1243.9,0.5066
1244.9,0.44966
1245.9,0.3977
1246.8,0.3496
1247.8,0.30743
1248.7,0.27055
1249.7,0.23466
1250.7,0.20261
1251.6,0.17915
1252.6,0.15854
1253.6,0.13856
1254.5,0.12298
1255.5,0.1104
1256.5,0.099631
1257.4,0.091242
1258.4,0.084481
1259.4,0.079357
1260.3,0.075062
1261.3,0.070687
1262.2,0.066548
1263.2,0.063805
1264.2,0.061675
1265.1,0.058521
1266.1,0.055058
1267.1,0.052407
1268,0.049581
1269,0.04609
1270,0.042735
1270.9,0.039288
1271.9,0.034956
1272.9,0.031056
1273.8,0.027273
1274.8,0.023137
1275.7,0.019052
1276.7,0.015012
1277.7,0.01049
1278.6,0.0058827
1279.6,0.001727
1280.6,-0.0028067
1281.5,-0.0077801
1282.5,-0.012365
1283.5,-0.016919
1284.4,-0.02179
1285.4,-0.025885
1286.4,-0.029401
1287.3,-0.032808
1288.3,-0.03569
1289.2,-0.03765
1290.2,-0.039411
1291.2,-0.040848
1292.1,-0.041197
1293.1,-0.041334
1294.1,-0.041536
1295,-0.041038
1296,-0.040034
1297,-0.038944
1297.9,-0.037372
1298.9,-0.035334
1299.9,-0.033494
1300.8,-0.031587
1301.8,-0.029043
1302.7,-0.026186
1303.7,-0.02357
1304.7,-0.020989
1305.6,-0.01818
1306.6,-0.015478
1307.6,-0.012733
1308.5,-0.01008
1309.5,-0.0074668
1310.5,-0.004643
1311.4,-0.0018628
1312.4,0.00064843
1313.4,0.0029024
1314.3,0.0051478
1315.3,0.0073508
1316.2,0.0093077
1317.2,0.0111
1318.2,0.012621
1319.1,0.013963
1320.1,0.015407
1321.1,0.017037
1322,0.019048
1323,0.021903
1324,0.025731
1324.9,0.030284
1325.9,0.035535
1326.9,0.041376
1327.8,0.047464
1328.8,0.053742
1329.7,0.060379
1330.7,0.067158
1331.7,0.073791
1332.6,0.080419
1333.6,0.087191
1334.6,0.093841
1335.5,0.1001
1336.5,0.10576
1337.5,0.11035
1338.4,0.11378
1339.4,0.11624
1340.4,0.11727
1341.3,0.1172
1342.3,0.11685
1343.2,0.11624
1344.2,0.11535
1345.2,0.11472
1346.1,0.11445
1347.1,0.11433
1348.1,0.11451
1349,0.11505
1350,0.11585
1351,0.1168
1351.9,0.11797
1352.9,0.11896
1353.8,0.11973
1354.8,0.12048
1355.8,0.12116
1356.7,0.12155
1357.7,0.12187
1358.7,0.12215
1359.6,0.12229
1360.6,0.12258
1361.6,0.12307
1362.5,0.12333
1363.5,0.12335
1364.5,0.1233
1365.4,0.12282
1366.4,0.12215
1367.3,0.12108
1368.3,0.1199
1369.3,0.11881
1370.2,0.11799
1371.2,0.11799
1372.2,0.11922
1373.1,0.12124
1374.1,0.12269
1375.1,0.12295
1376,0.12208
1377,0.12005
1378,0.11656
1378.9,0.11151
1379.9,0.10597
1380.8,0.10163
1381.8,0.099356
